code_length,num_lines,num_function_calls,num_variables,has_strcpy,has_strcat,has_sprintf,has_gets,has_memcpy,has_scanf,num_if,num_for,num_while,num_switch,num_pointers,label,file
155,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_379
262,20,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_380
645,44,5,3,0,0,0,0,0,0,1,1,0,0,1,0,train_381
638,40,12,4,0,0,0,0,0,0,3,0,0,0,3,0,train_382
6258,328,78,6,0,0,0,0,0,0,19,0,0,2,20,0,train_383
15923,718,146,9,0,0,0,0,1,0,49,9,0,2,25,0,train_384
3920,216,54,7,0,0,0,0,1,0,13,1,1,0,16,0,train_385
854,50,10,1,0,0,0,0,0,0,0,0,1,0,6,1,train_386
699,52,15,1,0,0,0,0,0,0,1,0,0,1,1,1,train_387
116,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,train_388
110,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_389
6883,340,70,6,0,0,0,0,0,0,0,6,0,0,9,1,train_390
1229,78,18,2,0,0,0,0,0,0,2,0,0,0,5,1,train_391
357,32,3,1,0,0,0,0,0,0,2,0,0,0,2,0,train_392
564,40,5,3,0,0,0,0,0,0,1,0,0,0,3,0,train_393
1897,102,16,6,0,0,0,0,0,0,10,1,0,0,5,0,train_394
1055,26,7,4,0,0,0,0,0,0,1,0,1,0,7,1,train_395
2169,122,25,3,0,0,0,0,0,0,5,0,0,0,14,1,train_396
105,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,train_397
1062,68,10,3,0,0,0,0,0,0,3,0,0,0,5,0,train_398
4526,244,18,5,0,0,0,0,0,0,8,0,0,3,14,0,train_399
50,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,train_400
752,62,6,1,0,0,0,0,0,0,1,0,0,1,2,0,train_401
552,42,10,1,0,0,0,0,0,0,3,0,0,0,3,0,train_402
860,58,7,3,0,0,0,0,1,0,0,2,0,0,10,0,train_403
7299,394,93,4,0,0,0,0,0,0,21,1,3,0,18,0,train_404
1485,100,14,2,0,0,0,0,0,0,5,0,1,0,9,0,train_405
171,10,4,0,0,0,0,0,0,0,0,0,0,0,3,0,train_406
763,56,12,1,0,0,0,0,0,0,4,0,0,0,5,0,train_407
108,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,train_408
180,12,3,0,0,0,0,0,0,0,0,0,0,0,4,0,train_409
190,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,train_410
2801,234,44,4,0,0,0,0,1,0,14,0,2,0,15,0,train_411
678,54,10,1,0,0,0,0,0,0,3,0,1,0,3,0,train_412
1846,104,25,2,0,0,0,0,1,0,7,0,0,0,13,1,train_413
394,32,5,1,0,0,0,0,0,0,0,0,0,0,2,1,train_414
811,56,13,2,0,0,0,0,0,0,4,1,0,0,2,1,train_415
1197,68,8,2,0,0,0,0,0,0,4,0,0,0,7,1,train_416
263,16,2,1,0,0,0,0,0,0,1,0,0,0,2,1,train_417
767,64,14,0,0,0,0,0,0,0,5,0,0,0,4,1,train_418
1404,80,7,1,0,0,0,0,0,0,0,0,0,0,8,1,train_419
773,38,14,2,0,0,0,0,0,0,1,0,0,0,3,1,train_420
4956,211,48,6,0,0,0,0,1,0,15,1,0,0,2,1,train_421
640,44,6,2,0,0,0,0,0,0,3,0,0,0,5,1,train_422
202,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,train_423
1793,108,22,2,0,0,0,0,0,0,2,0,0,1,4,1,train_424
784,60,21,3,0,0,0,0,0,0,4,0,0,0,1,1,train_425
3811,164,33,6,0,0,0,0,0,0,12,2,0,0,11,1,train_426
2659,150,34,4,0,0,0,0,0,0,10,1,0,0,8,0,train_427
761,46,11,1,0,0,0,0,0,0,3,0,0,0,2,0,train_428
206,14,7,0,0,0,0,0,0,0,1,0,0,0,1,1,train_429
317,24,5,1,0,0,0,0,0,0,2,1,0,0,5,1,train_430
2377,60,30,9,0,0,0,0,0,0,9,2,0,0,12,1,train_431
1314,64,12,5,0,0,0,0,0,0,3,0,0,0,8,1,train_432
7090,272,43,2,0,0,0,0,0,0,12,16,0,0,21,1,train_433
474,32,6,1,0,0,0,0,0,0,1,0,0,0,3,1,train_434
133,14,3,1,0,0,0,0,0,0,0,0,0,0,2,1,train_435
1608,116,19,9,0,0,0,0,0,0,6,4,1,0,13,0,train_436
1651,126,32,0,0,0,0,0,0,0,7,0,1,0,7,0,train_437
200,18,3,1,0,0,0,0,0,0,1,0,0,0,2,0,train_438
1384,86,14,2,0,0,0,0,0,0,2,1,0,1,7,0,train_439
348,22,6,2,0,0,0,0,0,0,1,0,0,0,2,0,train_440
6095,360,115,7,0,0,0,0,1,0,17,1,4,0,12,0,train_441
485,30,10,3,0,0,0,0,0,0,0,0,0,0,1,0,train_442
305,14,4,1,0,0,0,0,0,0,0,0,0,0,1,0,train_443
1276,104,30,2,0,0,0,0,0,0,3,1,0,0,5,0,train_444
313,20,5,3,0,0,0,0,0,0,2,0,0,0,1,0,train_445
1477,68,22,4,0,0,0,0,0,0,1,0,0,0,5,0,train_446
429,16,2,5,0,0,0,0,0,0,0,0,0,0,6,0,train_447
3145,162,30,3,0,0,0,0,0,0,7,0,0,0,15,0,train_448
3856,204,49,1,0,0,0,0,0,0,1,2,0,0,25,0,train_449
190,14,3,3,0,0,0,0,0,0,1,0,0,0,1,0,train_450
6725,416,108,2,0,0,0,0,0,0,33,0,0,0,29,0,train_451
1553,84,28,1,0,0,0,0,0,0,6,1,0,0,7,0,train_452
476,30,4,2,0,0,0,0,0,0,2,0,0,0,4,0,train_453
171,10,2,1,0,0,0,0,0,0,0,0,0,0,3,0,train_454
675,42,5,1,0,0,0,0,0,0,1,0,0,0,2,0,train_455
437,32,5,1,0,0,0,0,0,0,1,0,0,0,4,0,train_456
7515,392,106,3,0,0,0,0,0,0,30,3,0,0,12,1,train_457
2394,136,30,3,0,0,0,0,1,0,4,0,0,1,11,1,train_458
2317,124,30,6,0,0,0,0,0,0,4,1,0,0,12,1,train_459
5240,305,69,8,0,0,0,0,0,0,11,0,4,1,28,1,train_460
1933,100,17,1,0,0,0,0,0,0,4,0,0,0,12,1,train_461
202,20,3,0,0,0,0,0,0,0,2,0,0,0,0,1,train_462
498,16,13,1,0,0,0,0,0,0,1,0,0,0,4,1,train_463
1078,31,10,3,0,0,0,0,0,0,2,0,0,0,5,1,train_464
4642,228,36,15,0,0,0,0,1,0,8,9,0,0,28,1,train_465
223,16,4,1,0,0,0,0,0,0,1,0,0,0,1,0,train_466
5760,352,56,7,0,0,0,0,0,0,17,1,2,0,16,1,train_467
125,12,4,1,0,0,0,0,0,0,0,0,0,0,0,1,train_468
193,14,4,1,0,0,0,0,0,0,0,0,0,0,2,1,train_469
772,62,9,1,0,0,0,0,0,0,4,0,0,0,4,1,train_470
1361,86,20,1,0,0,0,0,0,0,6,0,0,0,7,1,train_471
822,46,10,1,0,0,0,0,0,0,1,0,0,0,5,1,train_472
8146,191,100,3,0,0,0,0,0,0,29,1,0,0,23,1,train_473
1471,82,12,12,0,0,0,0,0,0,4,4,0,0,11,1,train_474
1299,88,35,2,0,0,0,0,0,0,3,0,0,0,7,0,train_475
949,70,8,2,0,0,0,0,0,0,2,0,0,0,5,0,train_476
906,56,17,1,0,0,0,0,0,0,4,0,0,0,6,0,train_477
558,36,10,1,0,0,0,0,0,0,1,0,0,0,5,0,train_478
450,26,9,1,0,0,0,0,0,0,1,0,0,0,3,0,train_479
1752,94,22,2,0,0,0,0,0,0,1,1,0,0,11,0,train_480
914,78,4,2,0,0,0,0,0,0,1,0,0,1,3,0,train_481
413,30,7,1,0,0,0,0,0,0,2,0,0,0,3,0,train_482
284,12,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_483
1661,86,16,4,0,0,0,0,0,0,5,1,0,0,7,0,train_484
653,58,10,3,0,0,0,0,0,0,4,1,1,0,8,0,train_485
1553,82,24,5,0,0,0,0,0,0,3,0,0,0,3,0,train_486
901,52,6,1,0,0,0,0,0,0,0,0,1,0,6,0,train_487
270,26,3,0,0,0,0,0,0,0,1,0,0,0,3,0,train_488
1802,98,14,2,0,0,0,0,0,0,4,0,0,1,12,0,train_489
213,14,1,1,0,0,0,0,0,0,0,0,0,0,2,0,train_490
476,40,10,2,0,0,0,0,0,0,0,1,1,0,4,0,train_491
175,10,2,3,0,0,0,0,0,0,0,0,0,0,1,0,train_492
345,24,5,0,0,0,0,0,0,0,1,0,0,0,5,0,train_493
1884,130,26,2,0,0,0,0,0,0,7,0,1,0,6,0,train_494
2032,124,24,7,0,0,0,0,0,0,8,2,0,0,14,0,train_495
272,22,6,1,0,0,0,0,0,0,0,0,0,0,1,1,train_496
6667,162,28,4,0,0,0,0,0,0,12,2,0,0,18,1,train_497
378,28,4,1,0,0,0,0,0,0,1,0,0,0,2,1,train_498
1031,25,21,6,0,0,0,0,0,0,7,1,0,0,3,1,train_499
377,26,4,3,0,0,0,0,0,0,1,1,0,0,1,1,train_500
70,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,train_501
316,32,7,3,0,0,0,0,0,0,2,1,0,0,1,1,train_502
744,62,13,1,0,0,0,0,0,0,4,0,0,0,2,1,train_503
453,54,7,0,0,0,0,0,0,0,1,0,0,1,1,1,train_504
353,26,4,3,0,0,0,0,0,0,1,0,0,0,2,1,train_505
704,42,9,2,0,0,0,0,0,0,0,1,0,0,6,1,train_506
595,46,5,5,0,0,0,0,0,0,1,1,0,0,3,0,train_507
132,10,2,2,0,0,0,0,0,0,0,0,1,0,4,0,train_508
1326,84,11,4,0,0,0,0,0,0,2,2,0,0,13,0,train_509
3009,164,31,2,0,0,0,0,0,0,5,0,1,2,10,1,train_510
283,18,4,2,0,0,0,0,0,0,1,0,0,0,2,1,train_511
131,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,train_512
1062,56,10,3,0,0,0,0,0,0,4,5,0,0,4,1,train_513
885,48,11,3,0,0,0,0,0,0,1,2,0,0,11,1,train_514
2891,172,38,4,0,0,0,0,1,0,12,1,0,0,11,1,train_515
2269,116,18,5,0,0,0,0,0,0,5,10,0,0,9,1,train_516
6758,364,75,6,0,0,0,0,0,0,31,0,2,0,18,1,train_517
6920,332,74,3,0,0,0,0,0,0,20,3,0,2,12,1,train_518
1539,98,16,3,0,0,0,0,0,0,7,0,3,0,9,1,train_519
151,12,2,1,0,0,0,0,0,0,0,0,0,0,2,1,train_520
618,59,15,2,0,0,0,0,0,0,5,0,0,0,2,1,train_521
129,10,3,2,0,0,0,0,0,0,0,0,0,0,1,1,train_522
1964,49,23,1,0,0,0,0,0,0,5,0,1,1,10,1,train_523
368,24,2,1,0,0,0,0,0,0,0,0,0,0,2,1,train_524
3330,226,27,4,0,0,0,0,0,0,12,4,0,1,28,1,train_525
161,5,3,1,0,0,0,0,0,0,0,0,0,0,3,1,train_526
1039,74,7,2,0,0,0,0,0,0,1,0,0,1,11,1,train_527
135,12,3,1,0,0,0,0,0,0,1,0,0,0,1,1,train_528
388,26,8,2,0,0,0,0,0,0,0,0,0,0,2,1,train_529
278,24,5,1,0,0,0,0,0,0,0,0,0,0,3,1,train_530
1299,80,12,2,0,0,0,0,0,0,5,3,0,0,6,0,train_531
287,26,3,1,0,0,0,0,0,0,1,1,0,0,2,0,train_532
1668,98,26,9,0,0,0,0,0,0,6,1,0,0,10,0,train_533
1264,94,19,5,0,0,0,0,0,0,6,0,0,0,5,0,train_534
1321,82,19,2,0,0,0,0,0,0,5,0,0,0,5,1,train_535
453,30,7,0,0,0,0,0,0,0,2,0,2,0,5,0,train_536
491,28,13,2,0,0,0,0,0,0,3,0,0,0,1,1,train_537
4372,236,35,7,0,0,0,0,0,0,22,0,0,0,17,1,train_538
809,48,14,1,0,0,0,0,0,0,0,0,0,0,9,1,train_539
554,50,5,1,0,0,0,0,0,0,2,0,0,1,2,1,train_540
2943,154,42,3,0,0,0,0,0,0,12,0,0,0,6,1,train_541
543,12,8,1,0,0,0,0,0,0,2,0,0,0,4,1,train_542
937,44,8,2,0,0,0,0,0,0,2,0,1,0,6,0,train_543
2745,162,24,0,0,0,0,0,0,0,13,0,0,1,26,0,train_544
577,30,7,2,0,0,0,0,0,0,0,0,0,0,2,1,train_545
159,12,3,3,0,0,0,0,0,0,0,0,0,0,1,1,train_546
531,32,6,0,0,0,0,0,0,0,0,0,0,0,3,1,train_547
1252,80,14,6,0,0,0,0,0,0,2,4,0,1,9,1,train_548
1384,94,21,4,0,0,0,0,0,0,8,2,0,0,3,1,train_549
3191,164,27,6,0,0,0,0,0,0,8,4,0,0,8,0,train_550
162,8,2,4,0,0,0,0,0,0,0,0,0,0,1,0,train_551
950,44,12,4,0,0,0,0,1,0,1,3,0,0,5,0,train_552
1073,72,22,1,0,0,0,0,0,0,8,0,0,0,5,1,train_553
163,12,4,1,0,0,0,0,0,0,1,0,0,0,4,1,train_554
758,60,9,2,0,0,0,0,0,0,5,0,1,0,3,1,train_555
760,38,15,1,0,0,0,0,0,0,0,0,0,0,3,1,train_556
4009,237,48,7,0,0,0,0,0,0,12,3,0,0,20,1,train_557
1243,48,16,1,0,0,0,0,1,0,2,0,0,0,12,1,train_558
3689,214,38,2,0,0,0,0,0,0,12,0,0,1,11,0,train_559
4511,234,36,3,0,0,0,0,1,0,18,0,1,0,14,1,train_560
181,14,1,0,0,0,0,0,0,0,0,0,0,0,2,1,train_561
6831,310,97,6,0,0,0,0,0,0,29,1,2,1,14,1,train_562
278,24,7,0,0,0,0,0,0,0,0,0,0,0,0,1,train_563
1503,66,19,3,0,0,0,0,0,0,3,2,0,0,9,1,train_564
10514,556,141,5,0,0,0,0,0,0,21,4,0,1,52,1,train_565
3052,178,28,7,0,0,0,0,0,0,8,5,0,0,12,1,train_566
761,38,11,2,0,0,0,0,0,0,2,2,0,0,1,1,train_567
565,32,11,1,0,0,0,0,0,0,2,0,0,0,6,1,train_568
147,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_569
628,38,8,4,0,0,0,0,0,0,3,1,0,0,6,1,train_570
664,44,5,4,0,0,0,0,0,0,1,1,0,0,2,1,train_571
576,69,5,3,0,0,0,0,0,0,1,0,0,1,4,1,train_572
3129,174,45,3,0,0,0,0,1,0,5,2,0,0,17,1,train_573
5420,322,51,5,0,0,0,0,0,0,11,1,3,1,15,1,train_574
480,30,11,1,0,0,0,0,0,0,3,0,0,0,2,1,train_575
953,52,8,5,0,0,0,0,0,0,1,1,1,0,6,1,train_576
1300,102,5,3,0,0,0,0,0,0,2,0,0,2,6,1,train_577
1645,82,15,4,0,0,0,0,1,0,2,2,0,0,4,1,train_578
447,24,3,8,0,0,0,0,0,0,1,0,0,0,2,1,train_579
277,22,2,1,0,0,0,0,0,0,0,0,0,0,3,1,train_580
2610,172,20,1,0,0,0,0,0,0,4,0,0,2,11,1,train_581
2154,114,19,4,0,0,0,0,0,0,6,0,0,0,10,1,train_582
573,48,10,1,0,0,0,0,0,0,3,0,0,0,1,1,train_583
1359,74,12,0,0,0,0,0,0,0,2,0,0,0,5,1,train_584
14103,786,117,3,0,0,0,0,0,0,31,8,0,1,17,1,train_585
86,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,train_586
1432,92,14,6,0,0,0,0,0,0,2,1,0,0,5,1,train_587
11263,722,108,7,0,0,0,0,0,0,33,1,1,6,57,1,train_588
2015,126,17,2,0,0,0,0,0,0,3,0,0,0,9,1,train_589
1008,62,9,1,0,0,0,0,0,0,1,0,1,0,7,1,train_590
515,36,9,2,0,0,0,0,0,0,2,0,0,0,3,1,train_591
112,10,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_592
2076,162,28,6,0,0,0,0,1,0,9,1,1,0,14,0,train_593
917,66,12,1,0,0,0,0,0,0,0,2,0,0,7,0,train_594
1891,114,33,3,0,0,0,0,0,0,3,0,0,2,7,0,train_595
654,52,13,2,0,0,0,0,0,0,4,0,0,0,3,0,train_596
3468,206,31,3,0,0,0,0,1,0,6,1,0,1,11,1,train_597
902,65,9,2,0,0,0,0,0,0,4,0,0,0,3,1,train_598
584,52,11,1,0,0,0,0,0,0,6,0,0,0,1,1,train_599
2706,162,28,4,0,0,0,0,0,0,16,0,1,0,3,1,train_600
1228,100,20,1,0,0,0,0,0,0,6,0,0,0,5,1,train_601
99,8,3,0,0,0,0,0,0,0,0,0,0,0,1,1,train_602
614,54,8,0,0,0,0,0,0,0,2,0,0,0,5,1,train_603
1015,64,7,2,0,0,0,0,0,0,4,0,0,1,18,1,train_604
1593,86,16,2,0,0,0,0,0,0,4,1,0,0,7,1,train_605
292,30,7,1,0,0,0,0,0,0,1,0,0,0,3,1,train_606
245,18,5,0,0,0,0,0,0,0,1,0,0,0,0,1,train_607
559,44,6,5,0,0,0,0,0,0,2,1,0,0,4,1,train_608
3621,210,39,2,0,0,0,0,0,0,11,0,1,0,21,1,train_609
773,58,11,2,0,0,0,0,0,0,4,0,0,0,7,1,train_610
140,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,train_611
1085,58,6,4,0,0,0,0,0,0,1,0,0,0,7,0,train_612
83,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,train_613
2228,136,9,1,0,0,0,0,0,0,3,0,0,1,29,0,train_614
232,22,1,1,0,0,0,0,0,0,0,0,0,0,2,0,train_615
1426,64,16,4,0,0,0,0,0,0,7,1,0,0,10,0,train_616
1185,72,17,2,0,0,0,0,0,0,4,0,0,0,4,0,train_617
891,52,11,4,0,0,0,0,1,0,3,1,0,0,6,1,train_618
239,20,2,0,0,0,0,0,0,0,0,0,0,0,1,1,train_619
2647,161,36,3,0,0,0,0,1,0,10,0,0,0,12,1,train_620
534,30,7,1,0,0,0,0,0,0,0,0,0,0,5,1,train_621
808,62,6,4,0,0,0,0,0,0,3,0,0,0,2,1,train_622
612,49,8,5,0,0,0,0,0,0,2,1,0,0,5,1,train_623
735,48,6,7,0,0,0,0,0,0,2,0,0,0,1,1,train_624
402,32,5,2,0,0,0,0,0,0,1,0,0,0,2,1,train_625
207,24,7,0,0,0,0,0,0,0,1,0,0,0,2,1,train_626
337,22,8,1,0,0,0,0,0,0,1,0,0,0,3,1,train_627
158,14,2,1,0,0,0,0,0,0,0,0,0,0,3,1,train_628
3447,177,8,3,0,0,0,0,0,0,2,0,1,1,16,1,train_629
647,38,9,1,0,0,0,0,0,0,3,0,0,0,5,1,train_630
4502,282,40,6,0,0,0,0,1,0,9,5,0,3,23,1,train_631
15691,744,126,4,0,0,0,0,0,0,46,13,0,2,29,1,train_632
244,22,4,1,0,0,0,0,0,0,1,0,0,0,0,1,train_633
2266,132,19,5,0,0,0,0,0,0,5,0,0,1,8,1,train_634
194,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,train_635
10611,642,72,2,0,0,0,0,0,0,24,1,1,2,38,0,train_636
539,30,8,0,0,0,0,0,0,0,0,0,0,0,4,0,train_637
3841,220,43,3,0,0,0,0,0,0,9,0,1,0,23,0,train_638
1063,70,10,1,0,0,0,0,0,0,2,0,0,0,6,0,train_639
349,24,6,0,0,0,0,0,0,0,1,0,0,0,3,0,train_640
2683,150,24,1,0,0,0,0,0,0,6,0,0,0,17,0,train_641
114,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,train_642
418,42,3,1,0,0,0,0,0,0,0,0,0,0,4,0,train_643
825,60,12,0,0,0,0,0,0,0,1,0,0,0,5,0,train_644
723,48,8,2,0,0,0,0,0,0,1,0,0,0,4,0,train_645
115,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,train_646
469,40,6,2,0,0,0,0,0,0,2,0,0,0,3,0,train_647
14656,1100,98,0,0,0,0,0,1,0,42,0,0,29,54,0,train_648
503,26,4,2,0,0,0,0,0,0,1,0,0,0,1,0,train_649
184,14,5,1,0,0,0,0,0,0,0,0,0,0,1,0,train_650
9869,678,93,5,0,0,0,0,0,0,4,0,0,12,10,0,train_651
1856,86,14,9,0,0,0,0,0,0,10,2,0,0,6,0,train_652
153,12,3,0,0,0,0,0,0,0,0,0,0,0,3,0,train_653
918,56,8,2,0,0,0,0,0,0,2,1,0,0,18,0,train_654
1646,132,11,3,0,0,0,0,0,0,3,0,0,1,3,0,train_655
795,60,19,1,0,0,0,0,0,0,3,0,0,0,2,0,train_656
1485,70,19,0,0,0,0,0,0,0,1,0,1,0,7,0,train_657
226,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_658
485,36,6,0,0,0,0,0,0,0,0,0,0,0,6,0,train_659
2485,130,31,2,0,0,0,0,1,0,9,0,0,0,9,0,train_660
6083,282,41,4,0,0,0,0,0,0,17,2,1,0,41,0,train_661
208,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,train_662
486,34,6,2,0,0,0,0,1,0,0,1,0,0,1,0,train_663
281,22,3,2,0,0,0,0,0,0,0,1,0,0,2,1,train_664
2039,148,26,4,0,0,0,0,0,0,8,1,0,0,15,1,train_665
410,28,7,2,0,0,0,0,0,0,2,0,0,0,3,1,train_666
484,44,9,3,0,0,0,0,0,0,2,0,0,0,5,1,train_667
539,18,6,8,0,0,0,0,0,0,1,0,1,0,4,1,train_668
314,24,6,2,0,0,0,0,0,0,0,1,0,0,2,1,train_669
7419,444,54,4,0,0,0,0,0,0,20,10,0,5,32,1,train_670
372,26,7,1,0,0,0,0,0,0,0,0,0,0,2,1,train_671
1118,50,16,5,0,0,0,0,0,0,6,0,0,0,9,1,train_672
8044,458,19,0,0,0,0,0,0,0,11,0,0,2,104,0,train_673
10544,360,126,26,0,0,0,0,0,0,29,0,0,0,95,0,train_674
1824,132,9,2,0,0,0,0,0,0,3,1,0,1,6,1,train_675
1456,94,23,2,0,0,0,0,0,0,5,1,0,0,3,1,train_676
1014,60,12,1,0,0,0,0,0,0,2,0,0,0,5,1,train_677
3396,180,38,3,0,0,0,0,0,0,15,0,2,0,9,0,train_678
279,22,4,2,0,0,0,0,0,0,2,0,0,0,1,0,train_679
2021,146,18,2,0,0,0,0,0,0,3,0,0,2,9,1,train_680
8495,458,98,4,0,0,0,0,0,0,21,2,0,0,47,1,train_681
894,82,11,1,0,0,0,0,0,0,5,0,0,0,7,1,train_682
119,8,2,2,0,0,0,0,0,0,0,0,0,0,2,1,train_683
298,16,5,3,0,0,0,0,0,0,1,0,0,0,0,1,train_684
11148,624,204,6,0,0,0,0,1,0,37,2,1,1,37,1,train_685
371,28,7,2,0,0,0,0,0,0,1,0,0,0,3,1,train_686
947,62,6,5,0,0,0,0,0,0,3,0,0,0,4,1,train_687
2473,140,24,2,0,0,0,0,0,0,7,0,0,0,3,1,train_688
472,34,10,1,0,0,0,0,0,0,2,0,0,0,3,1,train_689
1799,92,52,1,0,0,0,0,0,0,0,0,0,0,2,1,train_690
1586,100,11,4,0,0,0,0,0,0,5,1,0,1,2,0,train_691
3293,128,4,14,0,0,0,0,0,0,1,0,0,0,10,0,train_692
5062,262,29,5,0,0,0,0,1,0,17,0,1,1,18,0,train_693
75,8,2,1,0,0,0,0,0,0,0,0,0,0,1,1,train_694
343,28,3,2,0,0,0,0,0,0,0,0,0,0,2,1,train_695
707,42,9,0,0,0,0,0,0,0,0,0,0,0,3,1,train_696
3797,229,26,3,0,0,0,0,1,0,4,0,0,1,10,1,train_697
96,10,2,2,0,0,0,0,0,0,0,0,0,0,0,1,train_698
2066,126,21,3,0,0,0,0,0,0,4,1,0,1,7,1,train_699
3033,152,28,4,0,0,0,0,0,0,11,0,0,0,18,1,train_700
1308,110,10,2,0,0,0,0,0,0,1,0,2,0,9,1,train_701
202,16,2,1,0,0,0,0,0,0,0,0,0,0,3,0,train_702
586,30,8,1,0,0,0,0,0,0,1,0,0,0,6,0,train_703
337,28,5,4,0,0,0,0,0,0,0,0,0,0,2,0,train_704
231,16,5,0,0,0,0,0,0,0,0,0,0,0,6,0,train_705
246,18,5,1,0,0,0,0,0,0,0,0,0,0,2,0,train_706
1842,112,18,1,0,0,0,0,0,0,5,0,0,0,21,0,train_707
407,24,2,1,0,0,0,0,0,0,0,0,0,0,7,0,train_708
3706,182,28,2,0,0,0,0,0,0,9,0,0,0,15,0,train_709
865,36,15,0,0,0,0,0,0,0,0,0,0,0,3,0,train_710
1788,92,23,3,0,0,0,0,0,0,10,0,1,0,5,0,train_711
244,24,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_712
323,20,7,1,0,0,0,0,0,0,1,0,0,0,7,0,train_713
841,64,15,3,0,0,0,0,0,0,4,0,0,0,2,0,train_714
686,42,16,2,0,0,0,0,0,0,0,1,0,0,10,0,train_715
203,18,3,0,0,0,0,0,0,0,0,0,0,0,1,0,train_716
520,34,4,2,0,0,0,0,0,0,0,0,0,1,4,0,train_717
4476,204,31,6,0,0,0,0,0,0,8,0,0,0,14,0,train_718
1316,82,15,2,0,0,0,0,0,0,6,0,0,1,4,0,train_719
1734,70,11,5,0,0,0,0,0,0,1,0,0,0,9,0,train_720
673,36,4,8,0,0,0,0,0,0,0,1,0,0,11,0,train_721
272,22,5,0,0,0,0,0,0,0,1,0,0,0,1,0,train_722
811,66,7,4,0,0,0,0,0,0,2,0,1,0,5,0,train_723
194,14,3,1,0,0,0,0,0,0,0,0,0,0,2,0,train_724
2133,130,25,3,0,0,0,0,1,0,8,0,1,0,10,0,train_725
1321,84,19,1,0,0,0,0,0,0,4,0,0,1,3,0,train_726
1871,122,17,3,0,0,0,0,0,0,8,0,1,0,9,0,train_727
482,26,14,1,0,0,0,0,0,0,1,0,0,0,1,0,train_728
788,48,2,2,0,0,0,0,0,0,0,1,0,0,1,0,train_729
1019,68,13,3,0,0,0,0,0,0,4,0,0,0,7,0,train_730
2030,118,22,1,0,0,0,0,0,0,3,0,0,1,5,0,train_731
233,14,3,1,0,0,0,0,0,0,0,0,0,0,3,0,train_732
67,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_733
404,28,5,2,0,0,0,0,0,0,0,0,0,1,1,0,train_734
1397,102,19,2,0,0,0,0,0,0,8,0,0,0,7,0,train_735
509,32,9,2,0,0,0,0,0,0,0,1,0,0,4,0,train_736
307,24,5,0,0,0,0,0,0,0,0,0,0,0,3,0,train_737
226,24,5,3,0,0,0,0,0,0,1,0,0,0,2,0,train_738
322,18,5,1,0,0,0,0,0,0,0,0,0,0,3,0,train_739
1466,100,8,3,0,0,0,0,0,0,1,0,0,1,12,0,train_740
728,54,5,5,0,0,0,0,0,0,1,0,0,1,5,0,train_741
2022,134,31,2,0,0,0,0,0,0,5,0,0,0,10,0,train_742
2349,136,25,3,0,0,0,0,0,0,11,7,0,0,9,0,train_743
1072,62,17,5,0,0,0,0,0,0,6,2,0,0,2,0,train_744
5506,260,54,10,0,0,0,0,1,0,14,8,0,1,4,0,train_745
973,52,3,11,0,0,0,0,0,0,0,2,0,0,29,1,train_746
2850,194,40,6,0,0,0,0,0,0,11,0,1,0,13,1,train_747
587,38,7,8,0,0,0,0,1,0,1,0,1,0,6,1,train_748
3290,218,36,1,0,0,0,0,0,0,14,0,1,0,19,1,train_749
2016,124,21,3,0,0,0,0,0,0,6,0,0,0,14,0,train_750
1075,66,7,4,0,0,0,0,0,0,3,1,0,0,3,1,train_751
4278,232,49,1,0,0,0,0,0,0,5,0,0,2,19,1,train_752
418,24,5,1,0,0,0,0,0,0,1,1,0,0,3,1,train_753
493,34,2,2,0,0,0,0,0,0,0,1,0,0,1,1,train_754
1093,48,15,1,0,0,0,0,1,0,0,0,0,0,5,1,train_755
266,16,3,1,0,0,0,0,0,0,1,0,0,0,3,1,train_756
395,12,7,3,0,0,0,0,1,0,2,1,0,0,3,1,train_757
1423,104,22,2,0,0,0,0,0,0,4,0,0,0,7,1,train_758
333,20,4,2,0,0,0,0,0,0,1,1,0,0,1,1,train_759
